PC1,PC2,car_ID
0.06257639904513058,-0.5306174717768689,176
0.12370869519975634,-0.8210214872502302,177
0.09776810891981118,-0.5275021148430324,178
2.320304826068349,1.2179372706208687,179
2.352297289590786,1.2207694132879927,180
2.54504590522781,0.408663284947213,181
2.472819792787658,0.3492175633921011,182
-1.8398418515415211,-1.716658233104977,183
-0.8784438216522745,-0.8916505711052034,184
-1.8374424167773382,-1.7164458224049426,185
-0.876044386888092,-0.8914381604051695,186
-0.825656256840254,-0.886977535704449,187
-1.4527843926785398,-1.4035592340809,188
-0.5770476947025394,-0.650761039573303,189
-1.3496439088755678,-0.24251519596309454,190
-1.463566521981211,0.8707650154499361,191
1.1240835524135435,-0.27684331345386637,192
-0.3613493357199277,-1.4415831489642723,193
0.3545128290521835,-0.9688671898849924,194
1.824558093688847,-1.020235319917884,195
2.001607092433293,-1.3891225048985247,196
1.8429537602142483,-1.0186068378842874,197
2.0080055851377803,-1.3885560763651,198
2.5447050217559313,-0.34016282074073384,199
2.7137559046197683,-0.7097580413881558,200
2.40879865409342,-1.1392683619661532,201
3.006693359513669,-0.5107937918682413,202
3.1649343342657703,-0.5540219205257774,203
2.6412977666273165,-1.1559701059774925,204
2.65237222617505,-1.036793179889694,205
