PC1,PC2,car_ID
2.171738383589942,0.7591765750602448,108
2.2177013451999965,3.940049407468701,109
3.0515541812936235,1.5955460353888844,110
3.625502134841235,4.383550808418861,111
2.1740133543029625,0.4166949878658121,112
2.404250809593481,3.9127564077861767,113
2.9905892212482073,0.9057810379823906,114
3.792528155562503,4.360654358696821,115
2.3997500067099873,0.72254657236886,116
2.446518058780753,3.9032381037480173,117
2.998033254019928,-0.5575573317991186,118
-3.881021159817123,-0.37151206833138184,119
-2.132872567358952,-1.733902560426815,120
-3.4113156936772144,-0.7637720132951774,121
-3.101380831142562,-0.5947935597901798,122
-2.864554804477283,-0.589353883766552,123
0.10579930395777838,1.2765333794389182,124
1.403036450867784,-1.6159921674737232,125
1.8245756123700594,-2.045445720151871,126
2.251898013055405,-3.4393834854118923,127
2.3122797976086504,-3.452981062609263,128
2.463129550044857,-3.4751780644138788,129
5.097671916034615,-2.925151145970508,130
0.34210783470857486,0.35601370272448324,131
-0.02859106049575869,-0.5262471818465116,132
1.0306571212775597,0.04356095117921525,133
1.0688000964853044,0.0436067554748388,134
0.049800532504945476,-0.28282309262605093,135
1.2463281477368668,0.020485929336071414,136
1.9060701573190029,-0.8068555577532652,137
1.9516570820061176,-0.8066859512368895,138
-2.6021093804420707,-0.09544544060826647,139
-1.7140513829240391,0.03341194196727416,140
-1.5280689489143442,0.3657377670686144,141
-1.4753253863969855,0.3813905138420209,142
-0.9832946345306781,0.46329890296160514,143
-0.694020876737207,-0.5868519244410537,144
-0.23523061279158192,-0.11739672450727134,145
-0.0389896973009902,-0.3708163640526772,146
-0.8957855647999707,0.09023975122838894,147
-0.46096909195839186,-0.5559547082104953,148
-0.3331981575392204,0.10681674130920317,149
0.4602785338702733,-0.4813109316550699,150
-3.2705553016875553,0.8286441849010604,151
-2.9600495214596374,0.6206385995954098,152
-2.971105765350743,0.6164389824494644,153
-2.233648371061083,1.5463598899031405,154
-1.7707879097110342,1.2006800950111605,155
-1.1746668764768924,1.2858502389016686,156
-2.3113537708456793,0.35724890238444806,157
-2.2903804699788335,0.3238655309989495,158
-2.0619809239311415,2.6914021393235283,159
-2.766911589316211,3.1951038523502473,160
-3.1034075724705183,1.027337564567841,161
-2.003568595397161,0.12927916494612843,162
-1.9550315405757845,0.12316531741457591,163
-2.093377829465886,0.10127081590275677,164
-2.0621998240344954,0.10361490983576396,165
-1.5240685709518667,-2.188704025652689,166
-1.4904752941383452,-2.1869038348075764,167
0.41523754194576923,-0.16295246828186058,168
0.4604053167825817,-0.1741942570333015,169
0.48475105325286333,-0.17566310939029645,170
0.6209824685395365,-0.17209174140065558,171
0.6590037428869624,-0.1712887062166837,172
1.1270203339128573,-0.02608318596247405,173
-0.2564998244583992,1.6186190120872965,174
-0.3835542210402841,3.168679330662779,175
-0.012310162997635406,1.2957678059624727,176
0.06751459371659084,1.458554111939269,177
0.06849671935680746,1.2893439937068079,178
2.334643471939544,-0.9339161992097583,179
2.3862430839481075,-0.9673248945098715,180
2.4664914114541814,-0.44346522981704084,181
2.4521361692643904,-0.47327397463285564,182
-2.5913603004153964,3.6586061757711437,183
-1.2105849919904341,0.3601610975239698,184
-2.5804529746660156,3.656952647580008,185
-1.199677666241053,0.35850756933283373,186
-1.1445233650174005,0.36294449964740416,187
-2.130488095462414,3.6869413165147074,188
-0.8523404817342002,0.013255501300664945,189
-1.3381366712084606,-0.6898396747287362,190
-1.4664593498871896,-1.3193636422659782,191
1.064048958796992,-0.6058198175184296,192
-0.8426728260299183,3.6034707336860143,193
0.0604848853483639,0.1817159903780718,194
1.9822727462564236,0.3285617569599788,195
2.1409655087263637,0.5604605251668693,196
2.0737835683040733,0.3466002451238261,197
2.224433676133108,0.5762965198444214,198
3.0100362407005945,-0.46840356626107976,199
3.1641052329989154,-0.23813931965524268,200
2.626560791206881,0.49325002539675916,201
3.4493364618121536,-0.14234070657099981,202
3.454225628823989,-0.38207435210682256,203
2.350716631719374,3.0059448895003964,204
3.259257059225005,0.18174397774492754,205
